timestamp,yaw,pitch,roll,ecg_raw,ecg_filtered,heart_rate,packet_counter
2025-07-21T12:37:49.216457,8.668432300313318e-42,-5.918701171875,-1096.8829345703125,4931729752064.0,nan,0,0
2025-07-21T12:37:49.223836,8.69225437420684e-42,-5.918701171875,-1096.8829345703125,4931729752064.0,nan,0,0
2025-07-21T12:37:49.230481,8.714675149636037e-42,-5.7462158203125,-254.88771057128906,22069286797312.0,nan,0,0
2025-07-21T12:37:49.237498,8.737095925065234e-42,-5.7462158203125,-254.88771057128906,22069286797312.0,nan,0,0
2025-07-21T12:37:49.244247,8.759516700494432e-42,-5.7462158203125,-254.88771057128906,22069286797312.0,nan,0,0
2025-07-21T12:37:49.251196,8.781937475923629e-42,-5.2056884765625,-41.948490142822266,137791677661184.0,nan,0,0
2025-07-21T12:37:49.258937,8.80575954981715e-42,-5.2056884765625,-41.948490142822266,137791677661184.0,nan,0,0
2025-07-21T12:37:49.265996,8.828180325246348e-42,-4.3333740234375,-5.913239002227783,1893608131133440.0,nan,0,0
2025-07-21T12:37:49.272988,8.850601100675545e-42,-4.3333740234375,-5.913239002227783,1893608131133440.0,nan,0,0
2025-07-21T12:37:49.280526,8.873021876104742e-42,-4.3333740234375,-5.913239002227783,1893608131133440.0,nan,0,0
2025-07-21T12:37:49.287723,8.895442651533939e-42,-3.49639892578125,-1.1557694673538208,1.092414280218706e+17,nan,0,0
2025-07-21T12:37:49.295263,8.919264725427461e-42,-3.49639892578125,-1.1557694673538208,1.092414280218706e+17,nan,0,0
2025-07-21T12:37:49.302376,8.941685500856658e-42,-2.82183837890625,-0.22090627253055573,4.0225764843580293e+18,nan,0,0
2025-07-21T12:37:49.309534,8.964106276285855e-42,-2.82183837890625,-0.22090627253055573,4.0225764843580293e+18,nan,0,0
2025-07-21T12:37:49.316543,8.986527051715052e-42,-2.23162841796875,-0.052598241716623306,3.5964761461762294e+19,nan,0,0
2025-07-21T12:37:49.323471,9.010349125608574e-42,-2.23162841796875,-0.052598241716623306,3.5964761461762294e+19,nan,0,0
2025-07-21T12:37:49.330742,9.032769901037771e-42,-2.23162841796875,-0.052598241716623306,3.5964761461762294e+19,nan,0,0
